,max_fractional_cadence,,"1"
,total_fractional_cycles,,"1"
,front_gear_shift_count,,"1"
,rear_gear_shift_count,,"1"
,time_standing,,"0"
,stand_count,,"0"
,avg_left_pco,,"0"
,avg_right_pco,,"0"
,avg_left_power_phase,,"0"
,avg_left_power_phase_peak,,"0"
,avg_right_power_phase,,"0"
,avg_right_power_phase_peak,,"0"
,avg_power_position,,"0"
,max_power_position,,"0"
,avg_cadence_position,,"0"
,max_cadence_position,,"0"
,manufacturer,,"0"
,total_grit,,"0"
,total_flow,,"0"
,avg_grit,,"0"
,avg_flow,,"0"
,total_fractional_ascent,,"0"
,total_fractional_descent,,"0"
,enhanced_avg_altitude,,"0"
,enhanced_max_altitude,,"0"
,enhanced_min_altitude,,"0"

segment_file,,,""
,message_index,,"1"
,file_uuid,,"1"
,enabled,,"1"
,user_profile_primary_key,,"1"
,leader_type,,"1"
,leader_group_primary_key,,"1"
,leader_activity_id,,"1"
,leader_activity_id_string,,"0"
,default_race_leader,,"0"

workout,,,""
,message_index,,"1"
,sport,,"1"
,capabilities,,"1"
,num_valid_steps,,"1"
,wkt_name,,"16"
,sub_sport,,"1"
,pool_length,,"1"
,pool_length_unit,,"1"
,wkt_description,,"0"

workout_session,,,""
,message_index,,"1"
,sport,,"1"
,sub_sport,,"1"
,num_valid_steps,,"1"
,first_step_index,,"1"
,pool_length,,"1"
,pool_length_unit,,"1"

workout_step,,,""
,message_index,,"1"
,wkt_step_name,,"16"
,duration_type,,"1"
,duration_value,,"1"
,target_type,,"1"
,target_value,,"1"
,custom_target_value_low,,"1"
,custom_target_value_high,,"1"
,intensity,,"1"
,notes,,"50"
,equipment,,"1"
,exercise_category,,"1"
,exercise_name,,"0"
,exercise_weight,,"0"
,weight_display_unit,,"0"
,secondary_target_type,,"1"
,secondary_target_value,,"1"
,secondary_custom_target_value_low,,"1"
,secondary_custom_target_value_high,,"1"

exercise_title,,,""
,message_index,,"1"
,exercise_category,,"1"
,exercise_name,,"1"
,wkt_step_name,,"200"

schedule,,,""
,manufacturer,,"1"
,product,,"1"
,serial_number,,"1"
,time_created,,"1"
,completed,,"1"
,type,,"1"
,scheduled_time,,"1"

totals,,,""
,message_index,,"1"
,timestamp,,"1"
,timer_time,,"1"
,distance,,"1"
,calories,,"1"
,sport,,"1"
,elapsed_time,,"1"
,sessions,,"1"
,active_time,,"1"
,sport_index,,"0"

weight_scale,,,""
,timestamp,,"1"
,weight,,"1"
,percent_fat,,"1"
,percent_hydration,,"1"
,visceral_fat_mass,,"1"
,bone_mass,,"1"
,muscle_mass,,"1"
,basal_met,,"1"
,physique_rating,,"1"
,active_met,,"1"
,metabolic_age,,"1"
,visceral_fat_rating,,"1"
,user_profile_index,,"1"
,bmi,,"1"

blood_pressure,,,""
,timestamp,,"1"
,systolic_pressure,,"1"
,diastolic_pressure,,"1"
,mean_arterial_pressure,,"1"
,map_3_sample_mean,,"1"
,map_morning_values,,"1"
,map_evening_values,,"1"
,heart_rate,,"1"
,heart_rate_type,,"1"
,status,,"1"
,user_profile_index,,"1"

monitoring_info,,,""
,timestamp,,"1"
,local_timestamp,,"1"
,activity_type,,"0"
,cycles_to_distance,,"0"
,cycles_to_calories,,"0"
,resting_metabolic_rate,,"0"

monitoring,,,""
,timestamp,,"1"
,device_index,,"1"
,calories,,"1"
,distance,,"1"
,cycles,,"1"
,active_time,,"1"
,activity_type,,"1"
,activity_subtype,,"1"
,activity_level,,"0"
,distance_16,,"1"
,cycles_16,,"1"
,active_time_16,,"1"
,local_timestamp,,"1"
,temperature,,"0"
,temperature_min,,"0"
,temperature_max,,"0"
,activity_time,,"0"
,active_calories,,"0"
,current_activity_type_intensity,,"0"
,timestamp_min_8,,"0"
,timestamp_16,,"0"
,heart_rate,,"0"
,intensity,,"0"
,duration_min,,"0"
,duration,,"0"
,ascent,,"0"
,descent,,"0"
,moderate_activity_minutes,,"0"
,vigorous_activity_minutes,,"0"

monitoring_hr_data,,,""
,timestamp,,"1"
,resting_heart_rate,,"1"
,current_day_resting_heart_rate,,"1"

spo2_data,,,""
,timestamp,,"0"
,reading_spo2,,"0"
,reading_confidence,,"0"
,mode,,"0"

hr,,,""
,timestamp,,"1"
,fractional_timestamp,,"1"
,time256,,"1"
,filtered_bpm,,"1"
,event_timestamp,,"1"
,event_timestamp_12,,"1"

stress_level,,,""
,stress_level_value,,"0"
,stress_level_time,,"0"

max_met_data,,,""
,update_time,,"0"
,vo2_max,,"0"
,sport,,"0"
,sub_sport,,"0"
,max_met_category,,"0"
,calibrated_data,,"0"
,hr_source,,"0"
,speed_source,,"0"

hsa_body_battery_data,,,""
,timestamp,,"0"
,processing_interval,,"0"
,level,,"0"
,charged,,"0"
,uncharged,,"0"

hsa_event,,,""
,timestamp,,"0"
,event_id,,"0"

hsa_accelerometer_data,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,sampling_interval,,"0"
,accel_x,,"0"
,accel_y,,"0"
,accel_z,,"0"
,timestamp_32k,,"0"

hsa_gyroscope_data,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,sampling_interval,,"0"
,gyro_x,,"0"
,gyro_y,,"0"
,gyro_z,,"0"
,timestamp_32k,,"0"

hsa_step_data,,,""
,timestamp,,"0"
,processing_interval,,"0"
,steps,,"0"

hsa_spo2_data,,,""
,timestamp,,"0"
,processing_interval,,"0"
,reading_spo2,,"0"
,confidence,,"0"

hsa_stress_data,,,""
,timestamp,,"0"
,processing_interval,,"0"
,stress_level,,"0"

hsa_respiration_data,,,""
,timestamp,,"0"
,processing_interval,,"0"
,respiration_rate,,"0"

hsa_heart_rate_data,,,""
,timestamp,,"0"
,processing_interval,,"0"
,status,,"0"
,heart_rate,,"0"

hsa_configuration_data,,,""
,timestamp,,"0"
,data,,"0"
,data_size,,"0"

hsa_wrist_temperature_data,,,""
,timestamp,,"0"
,processing_interval,,"0"
,value,,"0"

memo_glob,,,""
,part_index,,"0"
,memo,,"0"
,mesg_num,,"0"
,parent_index,,"0"
,field_num,,"0"
,data,,"0"

sleep_level,,,""
,timestamp,,"0"
,sleep_level,,"0"

ant_channel_id,,,""
,channel_number,,"0"
,device_type,,"0"
,device_number,,"0"
,transmission_type,,"0"
,device_index,,"0"

ant_rx,,,""
,timestamp,,"1"
,fractional_timestamp,,"1"
,mesg_id,,"1"
,mesg_data,,"9"
,channel_number,,"1"
,data,,"8"

ant_tx,,,""
,timestamp,,"1"
,fractional_timestamp,,"1"
,mesg_id,,"1"
,mesg_data,,"9"
,channel_number,,"1"
,data,,"8"

exd_screen_configuration,,,""
,screen_index,,"1"
,field_count,,"1"
,layout,,"1"
,screen_enabled,,"1"

exd_data_field_configuration,,,""
,screen_index,,"1"
,concept_field,,"1"
,field_id,,"1"
,concept_count,,"1"
,display_type,,"1"
,title,,"1"

exd_data_concept_configuration,,,""
,screen_index,,"1"
,concept_field,,"1"
,field_id,,"1"
,concept_index,,"1"
,data_page,,"1"
,concept_key,,"1"
,scaling,,"1"
,data_units,,"1"
,qualifier,,"1"
,descriptor,,"1"
,is_signed,,"1"

dive_summary,,,""
,timestamp,,"0"
,reference_mesg,,"0"
,reference_index,,"0"
,avg_depth,,"0"
,max_depth,,"0"
,surface_interval,,"0"
,start_cns,,"0"
,end_cns,,"0"
,start_n2,,"0"
,end_n2,,"0"
,o2_toxicity,,"0"
,dive_number,,"0"
,bottom_time,,"0"
,avg_pressure_sac,,"0"
,avg_volume_sac,,"0"
,avg_rmv,,"0"
,descent_time,,"0"
,ascent_time,,"0"
,avg_ascent_rate,,"0"
,avg_descent_rate,,"0"
,max_ascent_rate,,"0"
,max_descent_rate,,"0"
,hang_time,,"0"

aad_accel_features,,,""
,timestamp,,"0"
,time,,"0"
,energy_total,,"0"
,zero_cross_cnt,,"0"
,instance,,"0"
,time_above_threshold,,"0"

hrv,,,""
,time,,"1"

beat_intervals,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,time,,"0"

hrv_status_summary,,,""
,timestamp,,"0"
,weekly_average,,"0"
,last_night_average,,"0"
,last_night_5_min_high,,"0"
,baseline_low_upper,,"0"
,baseline_balanced_lower,,"0"
,baseline_balanced_upper,,"0"
,status,,"0"

hrv_value,,,""
,timestamp,,"0"
,value,,"0"

raw_bbi,,,""
,timestamp,,"0"
,timestamp_ms,,"0"
,data,,"0"
,time,,"0"
,quality,,"0"
,gap,,"0"

respiration_rate,,,""
,timestamp,,"0"
,respiration_rate,,"0"

chrono_shot_session,,,""
,timestamp,,"0"
,min_speed,,"0"
,max_speed,,"0"
,avg_speed,,"0"
,shot_count,,"0"
,projectile_type,,"0"
,grain_weight,,"0"
,standard_deviation,,"0"

chrono_shot_data,,,""
,timestamp,,"0"
,shot_speed,,"0"
,shot_num,,"0"

tank_update,,,""
,timestamp,,"0"
,sensor,,"0"
,pressure,,"0"

tank_summary,,,""
,timestamp,,"0"
,sensor,,"0"
,start_pressure,,"0"
,end_pressure,,"0"
,volume_used,,"0"

sleep_assessment,,,""
,combined_awake_score,,"0"
,awake_time_score,,"0"
,awakenings_count_score,,"0"
,deep_sleep_score,,"0"
,sleep_duration_score,,"0"
,light_sleep_score,,"0"
,overall_sleep_score,,"0"
,sleep_quality_score,,"0"
,sleep_recovery_score,,"0"
,rem_sleep_score,,"0"
,sleep_restlessness_score,,"0"
,awakenings_count,,"0"
,interruptions_score,,"0"
,average_stress_during_sleep,,"0"

skin_temp_overnight,,,""
,timestamp,,"0"
,local_timestamp,,"0"
,average_deviation,,"0"
,average_7_day_deviation,,"0"
,nightly_value,,"0"

pad,,,""

